local_datetime,timeSeriesId,businessType,controlArea,settlementDate,settlementPeriod,imbalanceQuantityMAW,curveType,resolution,documentType,processType,activeFlag,docStatus,documentID,documentRevNum,imbalanceQuantityDirection,local_time,Year,Month,weekday,Hour,Minute,typ_of_day,Lag_1,hour_sin,hour_cos
2020-02-20 17:30:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-20,36,278.23,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22851151,1,SURPLUS,17:30:00,2020,2,3,17,30,Weekday,292.21,-0.9976687691905393,-0.06824241336467046
2020-02-20 18:00:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-20,37,639.0,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22851354,1,SURPLUS,18:00:00,2020,2,3,18,0,Weekday,278.23,-0.979084087682323,0.2034560130526333
2020-02-20 18:30:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-20,38,477.54,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22851551,1,SURPLUS,18:30:00,2020,2,3,18,30,Weekday,639.0,-0.979084087682323,0.2034560130526333
2020-02-20 19:00:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-20,39,323.75,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22851761,1,SURPLUS,19:00:00,2020,2,3,19,0,Weekday,477.54,-0.8878852184023756,0.4600650377311516
2020-02-20 19:30:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-20,40,-19.47,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22851952,1,DEFICIT,19:30:00,2020,2,3,19,30,Weekday,323.75,-0.8878852184023756,0.4600650377311516
2020-02-20 20:00:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-20,41,153.34,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22852178,1,SURPLUS,20:00:00,2020,2,3,20,0,Weekday,-19.47,-0.730835964278124,0.6825531432186541
2020-02-20 20:30:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-20,42,365.08,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22852406,1,SURPLUS,20:30:00,2020,2,3,20,30,Weekday,153.34,-0.730835964278124,0.6825531432186541
2020-02-20 21:00:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-20,43,74.36,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22852614,1,SURPLUS,21:00:00,2020,2,3,21,0,Weekday,365.08,-0.5195839500354336,0.8544194045464886
2020-02-20 21:30:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-20,44,27.31,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22852790,1,SURPLUS,21:30:00,2020,2,3,21,30,Weekday,74.36,-0.5195839500354336,0.8544194045464886
2020-02-20 22:00:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-20,45,62.67,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22852967,1,SURPLUS,22:00:00,2020,2,3,22,0,Weekday,27.31,-0.2697967711570252,0.962917287347799
2020-02-20 22:30:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-20,46,-67.58,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22853152,1,DEFICIT,22:30:00,2020,2,3,22,30,Weekday,62.67,-0.2697967711570252,0.962917287347799
2020-02-20 23:00:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-20,47,3.81,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22853309,1,SURPLUS,23:00:00,2020,2,3,23,0,Weekday,-67.58,-2.4492935982947064e-16,1.0
2020-02-20 23:30:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-20,48,-320.37,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22853507,1,DEFICIT,23:30:00,2020,2,3,23,30,Weekday,3.81,-2.4492935982947064e-16,1.0
2020-02-21 00:00:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-21,1,-64.16,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22853725,1,DEFICIT,00:00:00,2020,2,4,0,0,Weekday,-320.37,0.0,1.0
2020-02-21 00:30:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-21,2,83.28,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22853888,1,SURPLUS,00:30:00,2020,2,4,0,30,Weekday,-64.16,0.0,1.0
2020-02-21 01:00:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-21,3,71.74,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22854063,1,SURPLUS,01:00:00,2020,2,4,1,0,Weekday,83.28,0.2697967711570243,0.9629172873477994
2020-02-21 01:30:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-21,4,-171.64,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22854226,1,DEFICIT,01:30:00,2020,2,4,1,30,Weekday,71.74,0.2697967711570243,0.9629172873477994
2020-02-21 02:00:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-21,5,-40.63,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22854405,1,DEFICIT,02:00:00,2020,2,4,2,0,Weekday,-171.64,0.5195839500354336,0.8544194045464886
2020-02-21 02:30:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-21,6,-161.84,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22854598,1,DEFICIT,02:30:00,2020,2,4,2,30,Weekday,-40.63,0.5195839500354336,0.8544194045464886
2020-02-21 03:00:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-21,7,16.6,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22854768,1,SURPLUS,03:00:00,2020,2,4,3,0,Weekday,-161.84,0.730835964278124,0.6825531432186541
2020-02-21 03:30:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-21,8,-161.02,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22854958,1,DEFICIT,03:30:00,2020,2,4,3,30,Weekday,16.6,0.730835964278124,0.6825531432186541
2020-02-21 04:00:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-21,9,5.23,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22855178,1,SURPLUS,04:00:00,2020,2,4,4,0,Weekday,-161.02,0.8878852184023752,0.4600650377311522
2020-02-21 04:30:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-21,10,32.5,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22855368,1,SURPLUS,04:30:00,2020,2,4,4,30,Weekday,5.23,0.8878852184023752,0.4600650377311522
2020-02-21 05:00:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-21,11,-31.34,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22855555,1,DEFICIT,05:00:00,2020,2,4,5,0,Weekday,32.5,0.9790840876823229,0.20345601305263375
2020-02-21 05:30:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-21,12,271.99,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22855807,1,SURPLUS,05:30:00,2020,2,4,5,30,Weekday,-31.34,0.9790840876823229,0.20345601305263375
2020-02-21 06:00:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-21,13,426.62,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22856038,1,SURPLUS,06:00:00,2020,2,4,6,0,Weekday,271.99,0.9976687691905392,-0.06824241336467088
2020-02-21 06:30:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-21,14,623.77,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22856245,1,SURPLUS,06:30:00,2020,2,4,6,30,Weekday,426.62,0.9976687691905392,-0.06824241336467088
2020-02-21 07:00:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-21,15,113.94,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22856461,1,SURPLUS,07:00:00,2020,2,4,7,0,Weekday,623.77,0.9422609221188205,-0.33487961217098616
2020-02-21 07:30:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-21,16,-173.25,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22856722,1,DEFICIT,07:30:00,2020,2,4,7,30,Weekday,113.94,0.9422609221188205,-0.33487961217098616
2020-02-21 08:00:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-21,17,-283.34,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22857009,1,DEFICIT,08:00:00,2020,2,4,8,0,Weekday,-173.25,0.8169698930104421,-0.5766803221148671
2020-02-21 08:30:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-21,18,108.85,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22857304,1,SURPLUS,08:30:00,2020,2,4,8,30,Weekday,-283.34,0.8169698930104421,-0.5766803221148671
2020-02-21 09:00:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-21,19,208.01,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22857696,1,SURPLUS,09:00:00,2020,2,4,9,0,Weekday,108.85,0.631087944326053,-0.7757112907044197
2020-02-21 09:30:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-21,20,328.82,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22858175,1,SURPLUS,09:30:00,2020,2,4,9,30,Weekday,208.01,0.631087944326053,-0.7757112907044197
2020-02-21 10:00:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-21,21,387.96,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22858439,1,SURPLUS,10:00:00,2020,2,4,10,0,Weekday,328.82,0.3984010898462414,-0.917211301505453
2020-02-21 10:30:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-21,22,548.21,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22858630,1,SURPLUS,10:30:00,2020,2,4,10,30,Weekday,387.96,0.3984010898462414,-0.917211301505453
2020-02-21 11:00:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-21,23,246.39,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22858851,1,SURPLUS,11:00:00,2020,2,4,11,0,Weekday,548.21,0.1361666490962471,-0.9906859460363306
2020-02-21 11:30:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-21,24,145.2,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22859070,1,SURPLUS,11:30:00,2020,2,4,11,30,Weekday,246.39,0.1361666490962471,-0.9906859460363306
2020-02-21 12:00:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-21,25,255.5,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22859331,1,SURPLUS,12:00:00,2020,2,4,12,0,Weekday,145.2,-0.1361666490962464,-0.9906859460363308
2020-02-21 12:30:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-21,26,314.68,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22859512,1,SURPLUS,12:30:00,2020,2,4,12,30,Weekday,255.5,-0.1361666490962464,-0.9906859460363308
2020-02-21 13:00:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-21,27,305.6,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22859716,1,SURPLUS,13:00:00,2020,2,4,13,0,Weekday,314.68,-0.39840108984624156,-0.9172113015054529
2020-02-21 13:30:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-21,28,189.55,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22859971,1,SURPLUS,13:30:00,2020,2,4,13,30,Weekday,305.6,-0.39840108984624156,-0.9172113015054529
2020-02-21 14:00:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-21,29,108.04,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22860147,1,SURPLUS,14:00:00,2020,2,4,14,0,Weekday,189.55,-0.6310879443260528,-0.7757112907044198
2020-02-21 14:30:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-21,30,2.47,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22860402,1,SURPLUS,14:30:00,2020,2,4,14,30,Weekday,108.04,-0.6310879443260528,-0.7757112907044198
2020-02-21 15:00:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-21,31,-55.1,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22860610,1,DEFICIT,15:00:00,2020,2,4,15,0,Weekday,2.47,-0.816969893010442,-0.5766803221148672
2020-02-21 15:30:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-21,32,193.89,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22860855,1,SURPLUS,15:30:00,2020,2,4,15,30,Weekday,-55.1,-0.816969893010442,-0.5766803221148672
2020-02-21 16:00:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-21,33,93.56,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22861031,1,SURPLUS,16:00:00,2020,2,4,16,0,Weekday,193.89,-0.9422609221188204,-0.3348796121709864
2020-02-21 16:30:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-21,34,-5.25,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22861280,1,DEFICIT,16:30:00,2020,2,4,16,30,Weekday,93.56,-0.9422609221188204,-0.3348796121709864
2020-02-21 17:00:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-21,35,-90.37,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22861517,1,DEFICIT,17:00:00,2020,2,4,17,0,Weekday,-5.25,-0.9976687691905393,-0.06824241336467046
2020-02-21 17:30:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-21,36,341.62,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22861711,1,SURPLUS,17:30:00,2020,2,4,17,30,Weekday,-90.37,-0.9976687691905393,-0.06824241336467046
2020-02-21 18:00:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-21,37,274.34,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22861893,1,SURPLUS,18:00:00,2020,2,4,18,0,Weekday,341.62,-0.979084087682323,0.2034560130526333
2020-02-21 18:30:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-21,38,-10.58,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22862092,1,DEFICIT,18:30:00,2020,2,4,18,30,Weekday,274.34,-0.979084087682323,0.2034560130526333
2020-02-21 19:00:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-21,39,108.7,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22862294,1,SURPLUS,19:00:00,2020,2,4,19,0,Weekday,-10.58,-0.8878852184023756,0.4600650377311516
2020-02-21 19:30:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-21,40,94.02,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22862488,1,SURPLUS,19:30:00,2020,2,4,19,30,Weekday,108.7,-0.8878852184023756,0.4600650377311516
2020-02-21 20:00:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-21,41,111.09,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22862685,1,SURPLUS,20:00:00,2020,2,4,20,0,Weekday,94.02,-0.730835964278124,0.6825531432186541
2020-02-21 20:30:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-21,42,-36.98,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22862860,1,DEFICIT,20:30:00,2020,2,4,20,30,Weekday,111.09,-0.730835964278124,0.6825531432186541
2020-02-21 21:00:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-21,43,-407.45,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22863053,1,DEFICIT,21:00:00,2020,2,4,21,0,Weekday,-36.98,-0.5195839500354336,0.8544194045464886
2020-02-21 21:30:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-21,44,-487.6,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22863186,1,DEFICIT,21:30:00,2020,2,4,21,30,Weekday,-407.45,-0.5195839500354336,0.8544194045464886
2020-02-21 22:00:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-21,45,98.72,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22863353,1,SURPLUS,22:00:00,2020,2,4,22,0,Weekday,-487.6,-0.2697967711570252,0.962917287347799
2020-02-21 22:30:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-21,46,-75.18,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22863526,1,DEFICIT,22:30:00,2020,2,4,22,30,Weekday,98.72,-0.2697967711570252,0.962917287347799
2020-02-21 23:00:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-21,47,927.55,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22863694,1,SURPLUS,23:00:00,2020,2,4,23,0,Weekday,-75.18,-2.4492935982947064e-16,1.0
2020-02-21 23:30:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-21,48,845.08,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22863873,1,SURPLUS,23:30:00,2020,2,4,23,30,Weekday,927.55,-2.4492935982947064e-16,1.0
2020-02-22 00:00:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-22,1,1136.11,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22864061,1,SURPLUS,00:00:00,2020,2,5,0,0,Weekend,845.08,0.0,1.0
2020-02-22 00:30:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-22,2,1425.24,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22864244,1,SURPLUS,00:30:00,2020,2,5,0,30,Weekend,1136.11,0.0,1.0
2020-02-22 01:00:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-22,3,1265.63,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22864404,1,SURPLUS,01:00:00,2020,2,5,1,0,Weekend,1425.24,0.2697967711570243,0.9629172873477994
2020-02-22 01:30:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-22,4,564.28,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22864601,1,SURPLUS,01:30:00,2020,2,5,1,30,Weekend,1265.63,0.2697967711570243,0.9629172873477994
2020-02-22 02:00:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-22,5,134.81,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22864755,1,SURPLUS,02:00:00,2020,2,5,2,0,Weekend,564.28,0.5195839500354336,0.8544194045464886
2020-02-22 02:30:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-22,6,164.82,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22864938,1,SURPLUS,02:30:00,2020,2,5,2,30,Weekend,134.81,0.5195839500354336,0.8544194045464886
2020-02-22 03:00:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-22,7,393.78,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22865111,1,SURPLUS,03:00:00,2020,2,5,3,0,Weekend,164.82,0.730835964278124,0.6825531432186541
2020-02-22 03:30:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-22,8,334.89,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22865287,1,SURPLUS,03:30:00,2020,2,5,3,30,Weekend,393.78,0.730835964278124,0.6825531432186541
2020-02-22 04:00:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-22,9,330.46,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22865487,1,SURPLUS,04:00:00,2020,2,5,4,0,Weekend,334.89,0.8878852184023752,0.4600650377311522
2020-02-22 04:30:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-22,10,231.62,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22865658,1,SURPLUS,04:30:00,2020,2,5,4,30,Weekend,330.46,0.8878852184023752,0.4600650377311522
2020-02-22 05:00:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-22,11,81.83,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22865833,1,SURPLUS,05:00:00,2020,2,5,5,0,Weekend,231.62,0.9790840876823229,0.20345601305263375
2020-02-22 05:30:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-22,12,145.11,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22866066,1,SURPLUS,05:30:00,2020,2,5,5,30,Weekend,81.83,0.9790840876823229,0.20345601305263375
2020-02-22 06:00:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-22,13,39.56,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22866245,1,SURPLUS,06:00:00,2020,2,5,6,0,Weekend,145.11,0.9976687691905392,-0.06824241336467088
2020-02-22 06:30:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-22,14,652.57,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22866427,1,SURPLUS,06:30:00,2020,2,5,6,30,Weekend,39.56,0.9976687691905392,-0.06824241336467088
2020-02-22 07:00:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-22,15,306.81,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22866594,1,SURPLUS,07:00:00,2020,2,5,7,0,Weekend,652.57,0.9422609221188205,-0.33487961217098616
2020-02-22 07:30:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-22,16,253.81,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22866808,1,SURPLUS,07:30:00,2020,2,5,7,30,Weekend,306.81,0.9422609221188205,-0.33487961217098616
2020-02-22 08:00:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-22,17,138.34,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22866997,1,SURPLUS,08:00:00,2020,2,5,8,0,Weekend,253.81,0.8169698930104421,-0.5766803221148671
2020-02-22 08:30:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-22,18,405.7,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22867155,1,SURPLUS,08:30:00,2020,2,5,8,30,Weekend,138.34,0.8169698930104421,-0.5766803221148671
